ITEM ID;GROUP;SUBGROUP;TIER;ENCHANTMENT;REQUIREMENT 1;AMT 1;REQUIREMENT 2;AMT 2;REQUIREMENT 3;AMT 3;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_HERETIC_LUMBERCAMP;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D1_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D2_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;3;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D3_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;4;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D4_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;6;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D5_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;7;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_UNDEAD_SEWERSCRYPT;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D1_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D2_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;3;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D3_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;4;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D4_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;6;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D5_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;7;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_KEEPER_MUSHROOM;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D1_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D2_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;3;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D3_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;4;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D4_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;6;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D5_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;7;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_MORGANA_TRHEESISTERS;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D1_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D2_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;3;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D3_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;4;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D4_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;6;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D5_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;7;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_UNDEAD_ETERNALBATTLE;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D1_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D2_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;3;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D3_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;4;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D4_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;6;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D5_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;7;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_HERETIC_FISTFULOFSILVER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D1_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D2_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;3;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D3_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;4;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D4_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;6;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D5_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;7;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D6_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;8;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D7_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;10;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D8_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;11;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D9_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;12;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D10_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;13;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D11_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;15;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D12_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;16;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D13_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;17;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D14_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;19;;;;;;;;;;
QUESTITEM_EXP_TOKEN_D15_T6_EXP_HRD_MORGANA_TORTURER;token;maps;4;0;QUESTITEM_TOKEN_ROYAL_T6;20;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_HORSE;token;royalsigils;1;0;;;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T4;token;royalsigils;4;0;QUESTITEM_TOKEN_ARENA_UNRANKED;9;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T5;token;royalsigils;5;0;QUESTITEM_TOKEN_ROYAL_T4;2;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T5;token;royalsigils;5;0;QUESTITEM_TOKEN_ARENA_UNRANKED;9;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T6;token;royalsigils;6;0;QUESTITEM_TOKEN_ROYAL_T5;2;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T6;token;royalsigils;6;0;QUESTITEM_TOKEN_ARENA_UNRANKED;9;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T7;token;royalsigils;7;0;QUESTITEM_TOKEN_ROYAL_T6;2;;;;;;;;;;
QUESTITEM_TOKEN_ROYAL_T8;token;royalsigils;8;0;QUESTITEM_TOKEN_ROYAL_T7;2;;;;;;;;;;
QUESTITEM_TOKEN_KEEPER;token;event;6;0;;;;;;;;;;;;
QUESTITEM_TOKEN_MORGANA;token;event;6;0;;;;;;;;;;;;
QUESTITEM_TOKEN_UNDEAD;token;event;6;0;;;;;;;;;;;;
QUESTITEM_TOKEN_EVENT_HALLOWEEN_2017;token;event;4;0;;;;;;;;;;;;
QUESTITEM_TOKEN_EVENT_EASTER_2018;token;event;4;0;;;;;;;;;;;;
T4_SKILLBOOK_STANDARD;consumables;potion;4;0;;;;;;;;;;;;
T2_POTION_HEAL;consumables;potion;2;0;T2_AGARIC;8;;;;;;;;;;
T4_POTION_HEAL;consumables;potion;4;0;T4_BURDOCK;24;T3_EGG;6;;;;;;;;
T4_POTION_HEAL@1;consumables;potion;4;1;T4_BURDOCK;24;T3_EGG;6;T4_ESSENCE_POTION;9;;;;;;
T6_POTION_HEAL;consumables;potion;6;0;T6_FOXGLOVE;72;T5_EGG;18;T6_ALCOHOL;18;;;;;;
T6_POTION_HEAL@1;consumables;potion;6;1;T6_FOXGLOVE;72;T5_EGG;18;T6_ALCOHOL;18;T6_ESSENCE_POTION;5;;;;
T2_POTION_ENERGY;consumables;potion;2;0;T2_AGARIC;8;;;;;;;;;;
T4_POTION_ENERGY;consumables;potion;4;0;T4_BURDOCK;24;T4_MILK;6;;;;;;;;
T4_POTION_ENERGY@1;consumables;potion;4;1;T4_BURDOCK;24;T4_MILK;6;T4_ESSENCE_POTION;9;;;;;;
T6_POTION_ENERGY;consumables;potion;6;0;T6_FOXGLOVE;72;T6_MILK;18;T6_ALCOHOL;18;;;;;;
T6_POTION_ENERGY@1;consumables;potion;6;1;T6_FOXGLOVE;72;T6_MILK;18;T6_ALCOHOL;18;T6_ESSENCE_POTION;5;;;;
T3_POTION_REVIVE;consumables;potion;3;0;T3_COMFREY;8;;;;;;;;;;
T5_POTION_REVIVE;consumables;potion;5;0;T5_TEASEL;24;T4_BURDOCK;12;T5_EGG;6;;;;;;
T5_POTION_REVIVE@1;consumables;potion;5;1;T5_TEASEL;24;T4_BURDOCK;12;T5_EGG;6;T5_ESSENCE_POTION;4;;;;
T7_POTION_REVIVE;consumables;potion;7;0;T7_MULLEIN;71;T6_FOXGLOVE;36;T5_EGG;18;T7_ALCOHOL;18;;;;
T7_POTION_REVIVE@1;consumables;potion;7;1;T7_MULLEIN;71;T6_FOXGLOVE;36;T5_EGG;18;T7_ALCOHOL;18;T7_ESSENCE_POTION;2;;
T3_POTION_STONESKIN;consumables;potion;3;0;T3_COMFREY;8;;;;;;;;;;
T5_POTION_STONESKIN;consumables;potion;5;0;T5_TEASEL;24;T4_BURDOCK;12;T4_MILK;6;;;;;;
T5_POTION_STONESKIN@1;consumables;potion;5;1;T5_TEASEL;24;T4_BURDOCK;12;T4_MILK;6;T5_ESSENCE_POTION;5;;;;
T7_POTION_STONESKIN;consumables;potion;7;0;T7_MULLEIN;72;T6_FOXGLOVE;36;T4_BURDOCK;36;T6_MILK;18;T7_ALCOHOL;18;;
T7_POTION_STONESKIN@1;consumables;potion;7;1;T7_MULLEIN;72;T6_FOXGLOVE;36;T4_BURDOCK;36;T6_MILK;18;T7_ALCOHOL;18;T7_ESSENCE_POTION;3
T3_POTION_SLOWFIELD;consumables;potion;3;0;T3_COMFREY;8;;;;;;;;;;
T5_POTION_SLOWFIELD;consumables;potion;5;0;T5_TEASEL;24;T4_BURDOCK;12;T5_EGG;6;;;;;;
T5_POTION_SLOWFIELD@1;consumables;potion;5;1;T5_TEASEL;24;T4_BURDOCK;12;T5_EGG;6;T5_ESSENCE_POTION;5;;;;
T7_POTION_SLOWFIELD;consumables;potion;7;0;T7_MULLEIN;72;T6_FOXGLOVE;36;T4_BURDOCK;36;T5_EGG;18;T7_ALCOHOL;18;;
T7_POTION_SLOWFIELD@1;consumables;potion;7;1;T7_MULLEIN;72;T6_FOXGLOVE;36;T4_BURDOCK;36;T5_EGG;18;T7_ALCOHOL;18;T7_ESSENCE_POTION;3
T4_POTION_COOLDOWN;consumables;potion;4;0;T4_BURDOCK;8;T3_COMFREY;4;;;;;;;;
T4_POTION_COOLDOWN@1;consumables;potion;4;1;T4_BURDOCK;8;T3_COMFREY;4;T4_ESSENCE_POTION;5;;;;;;
T6_POTION_COOLDOWN;consumables;potion;6;0;T6_FOXGLOVE;24;T5_TEASEL;12;T3_COMFREY;12;T6_MILK;6;;;;
T6_POTION_COOLDOWN@1;consumables;potion;6;1;T6_FOXGLOVE;24;T5_TEASEL;12;T3_COMFREY;12;T6_MILK;6;T6_ESSENCE_POTION;2;;
T8_POTION_COOLDOWN;consumables;potion;8;0;T8_YARROW;72;T7_MULLEIN;24;T5_TEASEL;24;T8_MILK;18;T8_ALCOHOL;18;;
T8_POTION_COOLDOWN@1;consumables;potion;8;1;T8_YARROW;72;T7_MULLEIN;24;T5_TEASEL;24;T8_MILK;18;T8_ALCOHOL;18;T8_ESSENCE_POTION;1
T8_POTION_CLEANSE;consumables;potion;8;0;T8_YARROW;72;T7_MULLEIN;36;T5_TEASEL;36;T8_MILK;18;T8_ALCOHOL;18;;
T8_POTION_CLEANSE@1;consumables;potion;8;1;T8_YARROW;72;T7_MULLEIN;36;T5_TEASEL;36;T8_MILK;18;T8_ALCOHOL;18;T8_ESSENCE_POTION;1
T1_WORM;materials;farming;1;0;;;;;;;;;;;;
T1_FISHINGBAIT;consumables;fishingbait;1;0;T1_WORM;1;;;;;;;;;;
T3_FISHINGBAIT;consumables;fishingbait;3;0;T1_WORM;5;;;;;;;;;;
T5_FISHINGBAIT;consumables;fishingbait;5;0;T1_WORM;25;;;;;;;;;;
T1_MEAL_GRILLEDFISH;consumables;cooked;1;0;T1_FISHCHOPS;10;;;;;;;;;;
T1_MEAL_SEAWEEDSALAD;consumables;cooked;1;0;T1_SEAWEED;10;;;;;;;;;;
T1_MEAL_SOUP;consumables;cooked;1;0;T1_CARROT;16;;;;;;;;;;
T1_MEAL_SOUP@1;consumables;cooked;1;1;T1_CARROT;16;T1_FISHSAUCE_LEVEL1;10;;;;;;;;
T1_MEAL_SOUP@2;consumables;cooked;1;2;T1_CARROT;16;T1_FISHSAUCE_LEVEL2;10;;;;;;;;
T1_MEAL_SOUP@3;consumables;cooked;1;3;T1_CARROT;16;T1_FISHSAUCE_LEVEL3;10;;;;;;;;
T3_MEAL_SOUP;consumables;cooked;3;0;T3_WHEAT;48;;;;;;;;;;
T3_MEAL_SOUP@1;consumables;cooked;3;1;T3_WHEAT;48;T1_FISHSAUCE_LEVEL1;30;;;;;;;;
T3_MEAL_SOUP@2;consumables;cooked;3;2;T3_WHEAT;48;T1_FISHSAUCE_LEVEL2;30;;;;;;;;
T3_MEAL_SOUP@3;consumables;cooked;3;3;T3_WHEAT;48;T1_FISHSAUCE_LEVEL3;30;;;;;;;;
T5_MEAL_SOUP;consumables;cooked;5;0;T5_CABBAGE;144;;;;;;;;;;
T5_MEAL_SOUP@1;consumables;cooked;5;1;T5_CABBAGE;144;T1_FISHSAUCE_LEVEL1;90;;;;;;;;
T5_MEAL_SOUP@2;consumables;cooked;5;2;T5_CABBAGE;144;T1_FISHSAUCE_LEVEL2;90;;;;;;;;
T5_MEAL_SOUP@3;consumables;cooked;5;3;T5_CABBAGE;144;T1_FISHSAUCE_LEVEL3;90;;;;;;;;
T1_MEAL_SOUP_FISH;consumables;cooked;1;0;T3_FISH_FRESHWATER_SWAMP_RARE;1;T1_CARROT;2;;;;;;;;
T1_MEAL_SOUP_FISH@1;consumables;cooked;1;1;T3_FISH_FRESHWATER_SWAMP_RARE;1;T1_CARROT;2;T1_FISHSAUCE_LEVEL1;3;;;;;;
T1_MEAL_SOUP_FISH@2;consumables;cooked;1;2;T3_FISH_FRESHWATER_SWAMP_RARE;1;T1_CARROT;2;T1_FISHSAUCE_LEVEL2;3;;;;;;
T1_MEAL_SOUP_FISH@3;consumables;cooked;1;3;T3_FISH_FRESHWATER_SWAMP_RARE;1;T1_CARROT;2;T1_FISHSAUCE_LEVEL3;3;;;;;;
T3_MEAL_SOUP_FISH;consumables;cooked;3;0;T5_FISH_FRESHWATER_SWAMP_RARE;1;T3_WHEAT;2;T3_COMFREY;2;T3_MEAT;2;;;;
